Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Age at enrollment__is_outlier,Curricular units 1st sem (evaluations)__is_outlier,Curricular units 2nd sem (evaluations)__is_outlier,Delta_Grade,Grade_Improvement,Grade_Decline,CR_Sem1,CR_Sem2,Delta_CR,Completion_Collapse,Fail_Crossing,Borderline_Collapse,EvalPressure_Sem1,EvalPressure_Sem2,Delta_EvalPressure,GhostRate_Sem1,GhostRate_Sem2,Delta_GhostRate,Ghost_Worsening,Academic_Stress,Academic_Stress_Level,Home_Support_Risk,Subject_Specific,Subject_Risk_Flag,Subject_Difficulty_Score
5,7,1,9130,1,3,160.0,1,19,38,9,6,160.0,0,0,0,0,0,0,27,0,1,5,8,3,14.666666666666666,2,0,5,7,2,13.0,2,10.8,1.4,1.74,Dropout,0,0,0,-1.666666666666666,0,1,0.6,0.4,-0.19999999999999996,0,0,0,1.6,1.4,-0.20000000000000018,0.4,0.4,0.0,0,0.5617255928535102,Medium,0.0,None,0,0.0
1,17,1,9085,1,1,133.0,1,19,1,4,5,127.1,1,0,0,1,0,0,18,0,0,6,7,6,15.0,0,0,6,7,6,16.428571428571427,0,11.1,0.6,2.02,Graduate,0,0,0,1.428571428571427,1,0,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,0.16814924574180157,Low,0.0,Language,1,0.5
1,17,3,9238,1,1,122.0,1,19,19,7,7,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.166666666666666,0,8.9,1.4,3.51,Graduate,0,0,0,-0.6333333333333346,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.1666666666666667,1.5,0.33333333333333326,0.0,0.0,0.0,0,0.0,Low,0.16691972934193597,Math,1,1.0
1,1,1,9238,1,1,133.0,1,4,1,5,5,131.6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,0,0,0,-0.1190476190476204,0,1,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,3,9070,1,1,132.0,1,1,3,9,7,126.1,1,0,0,1,0,1,18,0,0,6,6,6,15.833333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate,0,0,0,-0.5,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,Math,1,1.0
1,1,1,9070,1,1,147.0,1,3,1,2,3,149.8,1,0,0,1,1,0,20,0,5,12,12,11,14.272727272727272,0,5,12,12,11,14.818181818181818,0,16.2,0.3,0.0,Graduate,0,0,0,0.5454545454545467,1,0,0.9166666666666666,0.9166666666666666,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.1031611305698045,Low,0.09833315374326791,Language,1,0.5
1,1,3,9773,1,1,134.0,1,1,19,9,9,136.1,1,0,0,1,0,1,20,0,0,6,6,6,13.0,0,0,6,7,6,13.142857142857142,0,12.4,0.5,1.79,Dropout,0,0,0,0.14285714285714235,1,0,1.0,1.0,0.0,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.0509683077242329,Low,0.2708503317174398,None,0,0.0
1,1,1,9147,1,1,128.0,1,1,1,2,10,116.5,0,0,0,1,1,0,19,0,0,5,8,2,10.0,0,0,5,8,1,16.0,0,7.6,2.6,0.32,Dropout,0,0,0,6.0,1,0,0.4,0.2,-0.2,0,0,0,1.6,1.6,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9147,1,1,160.0,1,38,38,7,9,121.4,0,1,0,1,0,1,26,0,0,5,8,4,13.0,0,0,5,10,4,12.25,2,16.2,0.3,0.0,Graduate,0,0,0,-0.75,0,1,0.8,0.8,0.0,0,0,0,1.6,2.0,0.3999999999999999,0.0,0.4,0.4,0,0.17069184477078872,Low,0.05414974942757181,None,0,0.0
1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.333333333333334,0,0,6,9,3,12.666666666666666,0,9.4,0.0,0.0,Graduate,0,0,0,1.3333333333333321,1,0,1.0,0.5,-0.5,1,0,0,2.5,1.5,-1.0,0.0,0.0,0.0,0,0.5435406206388469,Medium,0.0,None,0,0.0
1,1,2,9254,1,1,130.0,1,1,38,4,9,122.7,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,Dropout,0,0,0,-1.75,0,1,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.6666666666666667,2.1666666666666665,0.4999999999999998,0.0,0.0,0.0,0,0.15137429016559276,Low,0.3539421388650155,None,0,0.0
2,39,1,9003,1,3,110.0,1,3,19,4,6,150.0,0,0,0,1,1,0,32,0,0,6,8,6,18.875,0,6,12,14,12,17.692307692307693,0,16.2,0.3,0.0,Graduate,0,0,0,-1.1826923076923066,0,1,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.1666666666666667,-0.16666666666666652,0.0,0.0,0.0,0,0.0,Low,0.7403487417489181,None,0,0.0
1,17,4,9147,1,1,112.0,1,19,38,9,10,112.0,1,0,0,1,0,0,20,0,0,5,10,3,10.333333333333334,0,0,5,9,4,11.0,2,16.2,0.3,0.0,Enrolled,0,0,0,0.6666666666666661,1,0,0.6,0.8,0.20000000000000007,0,0,0,2.0,1.8,-0.19999999999999996,0.0,0.4,0.4,0,0.060690979929853825,Low,0.0282680394643924,Math,1,1.0
4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,1,0,0,-1.166666666666666,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.6094267631627268,Math,1,1.0
1,1,1,9773,1,1,140.0,1,19,19,7,5,135.1,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,9.4,0.0,0.0,Graduate,0,0,0,-1.0,0,1,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.3333333333333333,0.16666666666666652,0.0,0.0,0.0,0,0.0,Low,0.14448398008409088,None,0,0.0
1,1,1,9003,1,1,124.0,1,38,19,9,7,116.0,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,0.0,Graduate,0,0,0,-1.4000000000000004,0,1,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,1,3,9500,1,1,140.0,1,37,37,9,9,141.5,1,0,1,0,0,0,19,0,0,8,8,7,13.327142857142857,0,0,8,8,7,13.327142857142857,0,10.8,1.4,1.74,Dropout,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.38305283153400843,None,0,0.0
1,39,1,9119,1,1,100.0,1,37,37,9,8,160.0,0,0,1,0,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,0.0,Dropout,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.404538189804994,Medium,1.0,Math,1,1.0
1,39,1,9991,0,1,133.1,1,37,37,7,9,111.0,0,0,0,0,1,0,28,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,2,9556,1,1,130.0,1,1,38,3,8,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.242857142857144,0,0,8,8,8,14.125,0,15.5,2.8,0.0,Graduate,0,0,0,1.8821428571428562,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,Language,1,0.5
1,1,1,9070,1,1,132.0,1,4,39,2,2,136.6,1,0,0,1,0,0,18,0,1,6,10,6,11.714285714285714,1,0,6,15,6,10.375,0,13.9,0.0,0.79,Enrolled,0,0,0,-1.3392857142857135,0,1,1.0,1.0,0.0,0,0,0,1.6666666666666667,2.5,0.8333333333333333,0.16666666666666666,0.0,-0.16666666666666666,0,0.049012828227037654,Low,0.0,None,0,0.0
1,39,1,9003,1,19,133.1,1,37,37,9,7,100.0,0,0,0,1,1,0,35,0,17,18,20,18,11.555555555555555,0,11,13,13,13,11.615384615384617,0,15.5,2.8,0.0,Graduate,0,0,0,0.05982905982906139,1,0,1.0,1.0,0.0,0,0,0,1.1111111111111112,1.0,-0.11111111111111116,0.0,0.0,0.0,0,0.08942327745009349,Low,0.599172939299202,None,0,0.0
1,1,1,9670,1,1,139.0,1,38,19,5,7,130.6,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,7,5,14.2,0,13.9,0.0,0.79,Graduate,0,0,0,1.8666666666666654,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.00670108085519068,Low,0.07653783336075277,None,0,0.0
1,1,2,171,1,1,129.0,1,37,37,9,9,122.0,1,0,0,0,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,1,1,9238,1,1,140.0,1,1,19,4,4,140.7,0,0,0,1,0,0,19,0,0,6,7,6,12.285714285714286,0,0,6,7,6,12.0,0,12.4,0.5,1.79,Graduate,0,0,0,-0.2857142857142865,0,1,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0,0.05086171289500588,Low,0.14001344317137962,Math,1,1.0
1,17,1,9500,1,1,137.0,1,19,38,3,9,124.9,0,0,0,1,0,1,19,0,0,7,11,6,13.8875,0,0,8,9,8,14.864444444444445,0,15.5,2.8,0.0,Graduate,0,0,0,0.9769444444444453,1,0,0.8571428571428571,1.0,0.1428571428571429,0,0,0,1.5714285714285714,1.125,-0.4464285714285714,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,17,3,9238,1,1,118.0,1,3,1,2,5,110.0,1,0,0,1,0,0,18,0,0,6,6,6,12.0,0,0,6,6,5,13.6,0,8.9,1.4,3.51,Graduate,0,0,0,1.5999999999999996,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.026800466282860806,None,0,0.0
5,7,1,9500,1,40,150.0,1,37,37,4,9,150.0,0,0,0,1,0,0,29,0,1,8,11,7,13.742857142857144,0,1,8,11,7,13.742857142857144,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.375,1.375,0.0,0.0,0.0,0.0,0,0.09711173287977228,Low,0.0,None,0,0.0
1,1,1,9773,1,1,142.0,1,19,37,4,7,141.3,0,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.166666666666666,0,13.9,0.0,0.79,Graduate,0,0,0,0.45238095238095255,1,0,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,0.04920142805668986,Low,0.0,None,0,0.0
1,17,1,9670,1,1,134.0,1,19,37,5,5,125.3,1,0,0,1,1,1,19,0,0,6,7,4,13.75,0,0,6,10,6,11.555555555555555,0,10.8,1.4,1.74,Graduate,0,0,0,-2.1944444444444446,0,1,0.6666666666666666,1.0,0.33333333333333337,0,0,0,1.1666666666666667,1.6666666666666667,0.5,0.0,0.0,0.0,0,0.3161442357074633,Low,0.11458543628634665,Other,1,0.3
2,39,1,8014,0,1,133.1,1,37,19,9,9,114.0,0,0,0,1,0,0,44,0,2,8,11,8,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,0.0,Graduate,1,0,0,0.4583333333333339,1,0,1.0,1.0,0.0,0,0,0,1.375,1.1666666666666667,-0.20833333333333326,0.0,0.0,0.0,0,0.015809487586680993,Low,0.7414408299324287,Math,1,1.0
1,17,6,9500,1,1,132.0,1,1,37,8,9,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,Graduate,0,0,0,1.5439682539682575,1,0,1.0,1.0,0.0,0,0,0,1.0,1.125,0.125,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9991,0,1,150.0,1,3,1,3,9,154.0,0,0,0,1,0,0,27,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.4804527356414026,Medium,0.07711539056711056,None,0,0.0
1,1,5,171,1,1,139.0,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,0.0,0.0,Graduate,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,39,1,9003,1,1,130.0,1,1,1,9,4,140.0,0,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,0.0,0.79,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9147,1,1,102.0,1,38,38,9,9,99.6,1,0,0,1,0,1,21,0,0,5,10,5,13.714285714285714,0,0,5,7,5,14.4,0,11.1,0.6,2.02,Graduate,0,0,0,0.6857142857142868,1,0,1.0,1.0,0.0,0,0,0,2.0,1.4,-0.6000000000000001,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,2,9500,1,1,115.0,1,38,38,9,8,108.4,1,0,0,1,0,1,20,0,0,7,8,7,11.9625,0,0,8,9,8,13.044444444444444,0,13.9,0.0,0.79,Graduate,0,0,0,1.081944444444444,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.125,-0.017857142857142794,0.0,0.0,0.0,0,0.041361625757168057,Low,0.0,Other,1,0.3
1,1,3,9070,1,1,150.0,1,1,1,4,8,131.5,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate,0,0,0,0.3333333333333339,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.21355867300773662,Low,0.0,None,0,0.0
1,1,5,9238,1,1,126.0,1,38,1,9,5,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,9.4,0.0,0.0,Graduate,0,0,0,0.0,0,0,1.0,0.5,-0.5,1,0,0,1.3333333333333333,2.1666666666666665,0.8333333333333333,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28,0,5,11,14,11,15.090909090909092,0,5,10,11,10,15.0,0,11.1,0.6,2.02,Dropout,0,0,0,-0.09090909090909172,0,1,1.0,1.0,0.0,0,0,0,1.2727272727272727,1.1,-0.17272727272727262,0.0,0.0,0.0,0,0.16960275086873938,Low,0.6245809106768838,Math,1,1.0
1,43,1,9773,1,1,126.0,1,1,37,3,0,110.0,0,0,1,1,0,0,20,0,0,6,7,6,13.333333333333334,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Graduate,0,0,0,-0.6666666666666679,0,1,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.3333333333333333,0.16666666666666652,0.0,0.0,0.0,0,0.0,Low,0.30759586844230663,None,0,0.0
1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,0.0,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.6,1.0,-0.6000000000000001,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,8014,0,1,133.1,1,37,37,9,8,121.0,0,0,1,0,0,0,44,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,Dropout,1,0,0,0.0,0,0,0.5,0.5714285714285714,0.0714285714285714,0,0,0,1.5,1.2857142857142858,-0.2142857142857142,0.25,0.2857142857142857,0.0357142857142857,0,,,,No_Feedback,0,
1,39,1,9500,1,1,130.0,1,38,1,9,4,140.0,1,0,0,1,0,0,24,0,0,8,8,7,14.985714285714286,0,0,8,8,7,14.985714285714286,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,Math,1,1.0
1,17,2,9238,1,1,125.0,1,19,19,3,3,118.0,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,8.9,1.4,3.51,Graduate,0,0,0,0.25,1,0,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0,0.049848883881646655,Low,0.26659421520456805,None,0,0.0
4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,-14.0,0,1,0.16666666666666666,0.0,-0.16666666666666666,0,1,0,2.6666666666666665,1.1666666666666667,-1.4999999999999998,0.0,0.0,0.0,0,0.8903124920616013,High,0.7725761687539692,Language,1,0.5
1,17,6,9500,1,1,136.0,1,3,38,2,9,125.7,1,0,0,1,0,0,20,0,0,7,8,6,13.548333333333334,0,0,8,11,6,14.775,0,11.1,0.6,2.02,Enrolled,0,0,0,1.2266666666666666,1,0,0.8571428571428571,0.75,-0.1071428571428571,0,0,0,1.1428571428571428,1.375,0.2321428571428572,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,43,4,9085,1,1,133.1,1,34,34,99,99,125.2,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9991,0,1,130.0,1,1,1,3,7,140.0,0,0,0,1,1,0,26,0,0,5,5,5,12.4,0,0,5,5,5,12.4,0,15.5,2.8,0.0,Graduate,0,0,0,0.0,0,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.032403644270653335,Low,0.0,Language,1,0.5
1,43,3,171,1,1,120.0,1,37,37,9,9,143.3,1,0,0,1,0,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0.33241028968557057,Medium,0.0,Math,1,1.0
2,39,1,9003,1,1,120.0,1,37,19,9,4,148.8,0,0,0,1,0,0,50,0,0,6,7,6,12.5,0,0,6,15,5,12.4,0,8.9,1.4,3.51,Graduate,1,0,0,-0.09999999999999964,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.1666666666666667,2.5,1.3333333333333333,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,15,1,9238,1,1,150.0,26,19,1,9,9,146.5,1,0,1,0,1,0,22,1,0,6,10,5,11.5,0,0,6,8,5,12.4,0,13.9,0.0,0.79,Graduate,0,0,0,0.9000000000000004,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.6666666666666667,1.3333333333333333,-0.3333333333333335,0.0,0.0,0.0,0,0.20352650028728764,Low,0.9715007222314932,None,0,0.0
1,1,1,171,1,1,133.1,1,1,37,7,7,118.0,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0.25087884426320717,Low,0.059692179497682976,Math,1,1.0
1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.462857142857144,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate,0,0,0,0.4433928571428556,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,9147,1,1,133.1,1,37,37,9,9,140.0,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,0.0,0.0,Dropout,0,0,0,-0.6999999999999993,0,1,0.8,1.0,0.19999999999999996,0,0,0,1.6,1.6,0.0,0.2,0.0,-0.2,0,0.00844073667375882,Low,0.4115631506095808,Language,1,0.5
1,43,1,9991,0,1,100.0,1,37,19,9,4,130.0,0,0,0,1,1,0,40,0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,15.5,2.8,0.0,Dropout,0,0,0,0.9499999999999993,1,0,0.8,0.625,-0.17500000000000004,0,0,0,1.2,2.25,1.05,0.0,0.625,0.625,1,0.2559450477636428,Low,0.7396929770117903,None,0,0.0
1,39,1,9991,0,1,130.0,1,37,37,9,9,120.2,1,0,0,1,1,0,30,0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,Graduate,0,0,0,0.5999999999999996,1,0,1.0,1.0,0.0,0,0,0,1.4,1.0,-0.3999999999999999,0.0,0.0,0.0,0,0.0,Low,0.5849192722795018,None,0,0.0
1,39,1,9147,1,19,100.0,1,38,19,7,9,132.0,0,0,1,0,1,0,28,0,0,5,7,1,11.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,-11.0,0,1,0.2,0.0,-0.2,0,1,1,1.4,1.8,0.40000000000000013,0.0,0.0,0.0,0,1.0,High,0.8159956704177839,Math,1,1.0
1,17,6,9238,1,1,117.0,1,1,38,4,7,114.6,0,0,0,1,0,1,18,0,0,6,7,6,12.142857142857142,0,0,6,6,6,13.333333333333334,0,13.9,0.0,0.79,Graduate,0,0,0,1.1904761904761916,1,0,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9238,1,1,170.0,1,38,19,9,9,140.0,1,0,0,1,0,0,24,0,0,6,9,4,15.75,0,0,6,10,5,16.4,0,9.4,0.0,0.0,Enrolled,0,0,0,0.6499999999999986,1,0,0.6666666666666666,0.8333333333333334,0.16666666666666674,0,0,0,1.5,1.6666666666666667,0.16666666666666674,0.0,0.0,0.0,0,0.0,Low,0.2346569604231538,None,0,0.0
1,43,1,171,1,1,145.0,1,19,38,9,9,100.0,0,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,0.0,0.79,Dropout,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,0.0,Graduate,0,0,0,-1.3999999999999986,0,1,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,0.14447891187503198,Low,0.07598815075459135,None,0,0.0
1,1,4,9500,1,1,140.0,1,1,19,4,5,127.5,0,0,0,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4546108583846872,Medium,0.1667930041290613,Other,1,0.3
1,17,6,9238,1,1,131.0,1,1,3,4,2,131.7,1,0,0,1,0,0,18,0,0,6,8,4,11.75,0,0,6,8,4,12.25,0,9.4,0.0,0.0,Dropout,0,0,0,0.5,1,0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0,0.2556724399142127,Low,0.16567165557561997,None,0,0.0
1,39,1,9070,1,1,140.0,1,37,37,9,10,118.0,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,0.0,Dropout,1,0,0,-13.5,0,1,1.0,0.0,-1.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.9392738585913916,High,0.9809262104687674,Math,1,1.0
1,7,1,9500,1,3,140.0,1,34,34,0,0,140.0,0,0,0,1,0,0,28,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.479979874569963,Medium,0.36294852588833204,Language,1,0.5
1,42,1,9500,1,1,100.0,1,3,19,2,8,153.0,0,0,0,1,1,0,22,0,3,6,7,3,14.5,0,4,7,8,4,14.375,0,15.5,2.8,0.0,Enrolled,0,0,0,-0.125,0,1,0.5,0.5714285714285714,0.0714285714285714,0,0,0,1.1666666666666667,1.1428571428571428,-0.023809523809523947,0.0,0.0,0.0,0,0.36045850929283024,Medium,0.009202428492697604,None,0,0.0
1,1,1,9147,1,1,124.0,1,38,19,3,10,128.6,1,0,0,1,0,0,20,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,Enrolled,0,0,0,-0.5,0,1,0.8,0.5,-0.30000000000000004,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.42891423458106503,Medium,0.0,Other,1,0.3
1,1,1,9500,1,1,133.0,1,37,38,9,9,130.2,1,0,0,1,1,1,19,0,0,7,7,7,13.7,0,0,8,9,8,14.022222222222222,0,16.2,0.3,0.0,Graduate,0,0,0,0.32222222222222285,1,0,1.0,1.0,0.0,0,0,0,1.0,1.125,0.125,0.0,0.0,0.0,0,0.1572398210270327,Low,0.0,None,0,0.0
1,43,1,9991,0,4,160.0,1,3,3,2,1,125.0,0,0,0,1,1,0,26,0,0,5,7,5,12.6,0,0,5,7,5,13.714285714285714,0,13.9,0.0,0.79,Graduate,0,0,0,1.1142857142857139,1,0,1.0,1.0,0.0,0,0,0,1.4,1.4,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9500,1,1,131.0,1,1,19,9,9,127.0,0,0,0,1,1,1,19,0,0,8,8,7,12.514285714285714,0,0,8,8,7,12.514285714285714,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.18557029049844703,Low,0.0,Math,1,1.0
